62	42	60
110	4	44	44	4	44	4	4	44	4	4	10	11	10	4	4	10	11	10	0	0	4	44	4	44	4	4	4	44	44	4	4	44	44	44	44	4	0	0	10	11	10	4	44	4	44	44	4	4	44	4	44	4	44	4	4	10	11	10	0	0	110	
110	44	44	4	44	4	44	44	4	44	4	10	11	10	4	4	10	11	10	0	0	4	44	4	4	44	44	4	44	4	4	44	4	44	4	44	4	0	0	10	11	10	4	4	44	4	4	44	4	4	44	4	4	44	44	4	10	11	10	0	0	110	
110	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	110	
110	12	12	12	12	12	12	12	12	12	12	10	10	10	12	12	10	10	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	10	10	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	10	10	10	12	12	110	
110	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	110	
110	48	0	0	0	0	0	0	48	18	0	10	11	10	4	4	10	11	10	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	0	0	10	11	10	49	0	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	0	49	110	
110	0	30	30	38	38	30	30	0	8	28	10	11	10	4	4	10	11	10	0	44	0	30	30	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	10	11	10	0	0	0	0	0	0	0	0	49	0	49	0	0	0	0	0	0	0	0	110	
110	0	30	38	30	30	38	30	48	4	48	10	11	10	4	4	10	11	10	0	44	0	30	30	4	4	0	30	30	4	0	30	30	4	0	30	30	0	0	10	11	10	43	0	30	30	30	30	30	30	0	5	0	30	30	30	30	30	30	0	43	110	
110	0	0	0	0	0	0	0	0	44	4	10	11	10	4	4	10	11	10	0	4	0	4	4	44	4	0	30	30	44	0	30	30	4	0	30	30	0	0	10	11	10	43	0	30	39	30	30	39	30	0	0	0	30	39	30	30	39	30	0	43	110	
110	4	4	4	4	4	4	4	4	4	44	10	11	4	4	4	10	11	10	0	4	0	4	44	44	4	0	30	30	4	0	30	30	4	0	30	30	0	0	10	11	10	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	110	
110	44	4	44	4	44	4	44	4	44	44	4	11	10	4	4	10	11	10	0	4	4	44	4	4	4	0	30	30	4	0	30	30	44	0	30	30	0	0	10	11	10	43	0	43	43	43	43	3	0	19	9	29	0	43	3	43	43	3	0	43	110	
110	44	44	4	44	4	2	4	44	4	4	10	11	4	44	4	10	11	10	4	44	0	4	44	44	4	0	30	30	4	0	30	30	44	0	30	30	0	0	10	11	10	43	0	3	43	43	3	43	0	0	0	0	0	3	43	43	43	3	0	43	110	
110	4	44	4	4	44	4	44	44	4	4	10	4	10	44	44	10	11	10	4	44	4	44	4	44	4	0	30	30	4	0	30	30	4	0	30	30	0	0	10	11	10	43	0	43	43	43	43	3	43	3	43	3	43	3	43	3	43	3	0	43	110	
110	4	44	44	44	44	4	4	44	4	44	4	11	44	4	44	10	11	10	44	4	44	4	44	44	4	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	10	43	0	3	43	43	43	43	3	43	43	43	43	3	43	43	3	43	0	43	110	
110	4	4	4	44	4	4	4	4	44	4	44	4	4	44	4	10	11	10	4	44	44	4	4	44	44	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	10	43	0	3	43	3	3	3	43	3	3	3	3	43	3	3	43	3	0	43	110	
110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	
