52	42	10
110	30	30	30	30	30	30	30	30	0	0	0	30	30	30	30	30	35	30	30	30	42	30	30	30	30	0	0	30	37	0	0	30	30	0	0	30	30	0	0	30	30	0	0	30	30	47	4	4	4	44	110	
110	30	30	35	30	30	30	30	0	0	5	0	0	30	30	30	30	35	35	30	30	42	30	30	30	30	0	0	0	0	7	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	44	110	
110	30	30	35	35	30	30	0	0	0	0	0	0	30	30	30	30	30	35	30	30	42	30	30	30	30	0	0	0	0	5	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	110	
110	30	30	35	30	30	0	0	0	0	0	0	0	0	30	30	30	30	30	30	30	42	30	30	30	30	0	0	30	37	0	0	30	30	0	0	30	30	0	0	30	30	0	0	30	30	47	4	4	4	44	110	
110	30	30	30	30	30	0	0	0	16	6	26	0	0	0	0	30	30	30	30	42	42	30	30	30	30	0	0	30	30	0	0	30	30	0	0	30	30	0	0	30	30	0	0	30	30	4	4	4	44	4	110	
110	30	30	30	30	30	30	0	0	0	0	0	0	30	0	0	30	30	30	30	42	30	30	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	4	4	34	34	34	44	110	
110	30	30	30	30	30	30	30	0	0	0	0	30	36	0	30	30	30	30	30	42	30	30	30	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	30	30	4	4	44	44	44	110	
110	30	30	30	30	30	30	30	30	0	0	30	36	0	0	30	30	30	30	42	42	30	30	30	30	30	30	30	30	30	0	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	4	4	4	4	110	
110	30	30	35	35	30	30	30	30	0	0	0	0	0	0	0	0	0	42	42	0	0	0	30	30	30	30	30	0	0	0	30	30	30	30	30	30	30	30	30	30	30	35	30	30	30	30	30	30	4	30	110	
110	30	30	30	30	30	30	30	30	30	0	0	0	0	30	30	30	30	42	30	30	30	0	30	30	30	0	0	0	30	30	30	30	30	30	30	30	30	30	30	30	30	35	30	30	30	30	30	30	30	30	110	
110	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	42	42	30	30	30	0	0	0	0	0	30	30	30	30	30	30	30	30	30	35	35	35	30	30	30	30	30	30	30	35	30	30	30	30	110	
110	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	42	42	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	110	
110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	
